underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8684.05,BTC-27MAR20,1583060375620,open,0.0,37.2,0.0005,0.0105,0.00018094,91.26,0.0005,0.0,BTC-27MAR20-4500-P,8571.34,0.0,0.0,0.0,0.001,44.1,111.6,0.1696,-0.29908,-0.01557,0.0,-0.00235
8944.04,BTC-26JUN20,1583060375620,open,0.19,256.8,0.1615,0.2345,0.19530978,64.05,0.1935,0.0,BTC-26JUN20-8000-C,8571.34,61.89,0.191,15.0,0.1975,14.6,65.14,17.91581,-4.90902,14.09812,0.00011,0.68757
8684.05,BTC-27MAR20,1583060375621,open,0.28,279.1,0.246,0.31,0.27537316,67.09,0.2605,0.0,BTC-27MAR20-11000-P,8571.34,0.0,0.2275,1.1,0.0,0.0,0.0,4.30741,-5.58444,-7.18293,0.00012,-0.89142
8684.05,BTC-27MAR20,1583060375621,open,0.2,583.8,0.1815,0.224,0.20146652,64.15,0.21,0.0,BTC-27MAR20-7000-C,8571.34,38.36,0.1945,6.0,0.2175,6.0,93.2,3.72019,-4.61133,4.36868,0.00011,0.91111
8684.05,BTC-27MAR20,1583060375621,open,0.0,926.7,0.0005,0.0105,0.00089922,110.46,0.001,0.0,BTC-27MAR20-18000-C,8571.34,103.53,0.0005,86.4,0.0015,24.0,117.54,0.60919,-1.30031,0.05522,1e-05,0.00987
8944.04,BTC-26JUN20,1583060375621,open,2.37,0.0,2.29,2.444,2.36089534,102.07,None,0.0,BTC-26JUN20-30000-P,8571.34,0.0,0.0,0.0,0.0,0.0,0.0,3.94955,-1.72467,-95.2392,2e-05,-0.96458
8944.04,BTC-26JUN20,1583060375621,open,0.26,126.5,0.2355,0.2985,0.26460644,64.05,0.285,0.0,BTC-26JUN20-7000-C,8571.34,61.07,0.26,1.0,0.2905,7.0,79.94,13.98033,-3.83066,15.45915,9e-05,0.80439
8684.05,BTC-27MAR20,1583060375621,open,0.39,173.2,0.3565,0.4235,0.38728085,75.73,0.318,0.0,BTC-27MAR20-12000-P,8571.34,0.0,0.1,1.0,0.0,0.0,0.0,2.98048,-4.36164,-8.13156,7e-05,-0.9336
8944.04,BTC-26JUN20,1583060375621,open,0.0,330.7,0.0005,0.011,0.00123638,86.51,0.001,0.0,BTC-26JUN20-3000-P,8571.34,84.11,0.001,0.3,0.0015,20.0,88.86,0.94135,-0.3484,-0.22558,0.0,-0.00664
8944.04,BTC-26JUN20,1583060375621,open,0.0,457.4,0.0005,0.0125,0.00269371,73.2,0.0035,0.0,BTC-26JUN20-4000-P,8571.34,69.82,0.002,73.0,0.0035,44.0,76.52,2.00277,-0.6272,-0.52929,1e-05,-0.01579
8684.05,BTC-27MAR20,1583060375621,open,3.16,0.1,3.0645,3.23,3.14555103,144.31,2.64,0.0,BTC-27MAR20-36000-P,8571.34,0.0,0.0005,1.0,0.0,0.0,0.0,0.01955,-0.05452,-25.51929,0.0,-0.99978
8684.05,BTC-27MAR20,1583060375621,open,0.0,154.1,0.0005,0.0105,8.06e-06,120.88,0.0005,0.0,BTC-27MAR20-30000-C,8571.34,0.0,0.0,0.0,0.001,44.0,174.64,0.01015,-0.02371,0.00064,0.0,0.00011
8944.04,BTC-26JUN20,1583060375621,open,0.82,7.0,0.766,0.8745,0.81456509,78.17,0.79,0.0,BTC-26JUN20-16000-P,8571.34,0.0,0.001,2.0,0.0,0.0,0.0,11.10384,-3.71355,-48.04224,6e-05,-0.86293
8944.04,BTC-26JUN20,1583060375622,open,0.1,935.9,0.071,0.1465,0.10457829,65.94,0.1045,0.0,BTC-26JUN20-10000-C,8571.34,65.46,0.1035,16.9,0.106,0.1,66.58,20.06365,-5.66006,10.04194,0.00012,0.45521
8684.05,BTC-27MAR20,1583060375622,open,0.0,428.4,0.0005,0.0105,7.6e-07,121.57,0.0005,0.0,BTC-27MAR20-36000-C,8571.34,0.0,0.0,0.0,0.0005,111.0,183.29,0.00119,-0.0028,7e-05,0.0,1e-05
8684.05,BTC-27MAR20,1583060375621,open,0.0,897.5,0.0005,0.0105,0.00071469,120.69,0.0005,0.0,BTC-27MAR20-20000-C,8571.34,116.24,0.0005,22.3,0.001,24.0,125.28,0.47513,-1.10806,0.04137,1e-05,0.00743
8944.04,BTC-26JUN20,1583060375622,open,0.14,952.4,0.1065,0.1825,0.14114411,64.05,0.1415,0.0,BTC-26JUN20-9000-C,8571.34,63.54,0.14,16.0,0.1425,1.0,64.66,19.92129,-5.45854,12.14286,0.00012,0.56514
8944.04,BTC-26JUN20,1583060375622,open,0.01,506.1,0.0005,0.0205,0.00825493,68.28,0.009,0.0,BTC-26JUN20-5000-P,8571.34,66.83,0.0075,28.1,0.009,24.0,69.65,4.77335,-1.39432,-1.5172,3e-05,-0.04472
8684.05,BTC-27MAR20,1583060375622,open,1.54,5.6,1.484,1.5875,1.53367296,121.15,1.545,0.0,BTC-27MAR20-22000-P,8571.34,0.0,0.0005,1.0,0.0,0.0,0.0,0.22793,-0.5336,-15.57763,0.0,-0.99674
8684.05,BTC-27MAR20,1583060375622,open,0.62,69.6,0.5815,0.6545,0.61511442,91.81,0.59,0.0,BTC-27MAR20-14000-P,8571.34,0.0,0.004,0.1,0.0,0.0,0.0,1.72405,-3.05861,-9.73658,4e-05,-0.96649
8684.05,BTC-27MAR20,1583060375622,open,0.54,53.6,0.5295,0.549,0.53941483,90.78,0.5975,0.0,BTC-27MAR20-4000-C,8571.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0363,-0.06367,2.83274,0.0,0.99956
8684.05,BTC-27MAR20,1583060375622,open,0.0,871.8,0.0005,0.0115,0.00194665,96.04,0.0015,0.0,BTC-27MAR20-15000-C,8571.34,92.6,0.0015,49.3,0.0025,24.0,99.65,1.22472,-2.27293,0.12493,2e-05,0.02224
8684.05,BTC-27MAR20,1583060375622,open,0.0,329.6,0.0005,0.0105,0.00011224,120.71,0.0005,0.0,BTC-27MAR20-24000-C,8571.34,0.0,0.0,0.0,0.001,25.0,147.9,0.1018,-0.23746,0.00756,0.0,0.00134
8684.05,BTC-27MAR20,1583060375622,open,2.24,0.0,2.1615,2.2905,2.22433581,125.41,None,0.0,BTC-27MAR20-28000-P,8571.34,0.0,0.0005,1.0,0.0,0.0,0.0,0.03496,-0.08472,-19.84694,0.0,-0.99958
8684.05,BTC-27MAR20,1583060375622,open,0.25,0.0,0.238,0.2755,0.25552128,69.49,None,0.0,BTC-27MAR20-6500-C,8571.34,0.0,0.2515,0.1,0.268,6.0,100.8,2.33284,-3.13267,4.28367,6e-05,0.95136
8684.05,BTC-27MAR20,1583060375622,open,0.0,242.0,0.0005,0.0105,1.893e-05,120.79,0.0005,0.0,BTC-27MAR20-28000-C,8571.34,0.0,0.0,0.0,0.001,44.0,166.47,0.02167,-0.05059,0.00143,0.0,0.00025
8944.04,BTC-26JUN20,1583060375622,open,0.15,752.5,0.1105,0.193,0.14739393,64.05,0.148,0.0,BTC-26JUN20-9000-P,8571.34,63.64,0.1465,0.1,0.1495,1.0,64.99,19.92132,-5.45828,-16.67555,0.00012,-0.43487
8684.05,BTC-27MAR20,1583060375623,open,0.74,2.0,0.694,0.77,0.72925894,96.1,0.4565,0.0,BTC-27MAR20-15000-P,8571.34,0.0,0.0,0.0,0.0,0.0,0.0,1.22786,-2.28004,-10.50826,2e-05,-0.97769
8684.05,BTC-27MAR20,1583060375623,open,2.0,0.0,1.9355,2.0555,1.99404382,121.36,None,0.0,BTC-27MAR20-26000-P,8571.34,0.0,0.001,1.0,0.0,0.0,0.0,0.04971,-0.11658,-18.42803,0.0,-0.99939
8684.05,BTC-27MAR20,1583060375623,open,0.0,387.4,0.0005,0.0105,0.00091813,79.43,0.001,0.0,BTC-27MAR20-5500-P,8571.34,73.24,0.0005,68.0,0.0015,49.1,85.46,0.70895,-1.08823,-0.07797,2e-05,-0.01175
8684.04,BTC-27MAR20,1583060375625,open,0.0,527.6,0.0005,0.0105,4.564e-05,120.74,0.0005,0.0,BTC-27MAR20-26000-C,8571.34,0.0,0.0,0.0,0.001,25.0,157.6,0.04686,-0.10933,0.00327,0.0,0.00058
8684.04,BTC-27MAR20,1583060375631,open,2.47,0.0,2.387,2.525,2.45457759,0.0,None,0.0,BTC-27MAR20-30000-P,8571.34,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-21.26712,0.0,-1.0
8944.07,BTC-26JUN20,1583060376625,open,0.35,72.7,0.3275,0.3765,0.34983643,64.63,0.44,0.0,BTC-26JUN20-6000-C,8569.57,32.72,0.33,0.1,0.0,0.0,0.0,8.96308,-2.4783,15.72056,5e-05,0.89875
8682.3,BTC-27MAR20,1583060376627,open,2.93,0.0,2.8385,2.995,2.91518041,0.0,None,0.0,BTC-27MAR20-34000-P,8569.57,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-24.10274,0.0,-1.0
8682.3,BTC-27MAR20,1583060376627,open,1.54,5.6,1.484,1.5875,1.53367296,0.0,1.545,0.0,BTC-27MAR20-22000-P,8569.57,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-15.59589,0.0,-1.0
8942.3,BTC-26JUN20,1583060376627,open,1.93,0.0,1.8525,1.9915,1.91587322,95.91,None,0.0,BTC-26JUN20-26000-P,8569.57,0.0,0.0,0.0,0.0,0.0,0.0,4.79713,-1.96823,-82.20356,2e-05,-0.95499
8682.3,BTC-27MAR20,1583060376628,open,2.0,0.0,1.9355,2.0555,1.99404382,0.0,None,0.0,BTC-27MAR20-26000-P,8569.57,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,-18.43151,0.0,-1.0
8682.3,BTC-27MAR20,1583060376661,open,0.04,1733.7,0.027,0.075,0.04482246,56.82,0.044,0.0,BTC-27MAR20-9000-C,8569.57,55.56,0.0435,2.0,0.046,36.0,57.94,9.10218,-9.99359,2.40572,0.0003,0.43568
8682.3,BTC-27MAR20,1583060376664,open,0.04,1733.7,0.027,0.075,0.04482246,56.82,0.044,0.0,BTC-27MAR20-9000-C,8569.57,55.56,0.0435,23.6,0.046,36.0,57.94,9.10218,-9.99359,2.40572,0.0003,0.43568
8942.3,BTC-26JUN20,1583060376716,open,0.04,756.6,0.017,0.0715,0.0374199,73.91,0.036,0.0,BTC-26JUN20-14000-C,8569.57,72.99,0.036,38.8,0.039,32.3,74.92,13.91416,-4.39948,4.48771,7e-05,0.19415
8682.3,BTC-27MAR20,1583060377143,open,0.1,986.0,0.0835,0.1355,0.10541502,56.75,0.104,0.0,BTC-27MAR20-8000-C,8569.57,52.82,0.102,0.1,0.1055,0.2,56.85,7.6229,-8.35976,3.85318,0.00025,0.73145
8942.45,BTC-26JUN20,1583060377228,open,2.37,0.0,2.29,2.444,2.36089534,100.69,None,0.0,BTC-26JUN20-30000-P,8569.57,0.0,0.0,0.0,0.0,0.0,0.0,3.7188,-1.60196,-95.29368,1e-05,-0.96707
8682.3,BTC-27MAR20,1583060377324,open,0.01,1223.5,0.004,0.032,0.01392777,59.2,0.0145,0.0,BTC-27MAR20-7500-P,8569.57,58.53,0.0135,19.3,0.0145,24.7,60.09,5.55155,-6.35071,-1.05108,0.00018,-0.15684
8682.44,BTC-27MAR20,1583060377618,open,2.24,0.0,2.1615,2.2905,2.22433581,0.0,None,0.0,BTC-27MAR20-28000-P,8569.57,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-19.84932,0.0,-1.0
8682.44,BTC-27MAR20,1583060377632,open,2.7,0.0,2.613,2.76,2.68487771,0.0,None,0.0,BTC-27MAR20-32000-P,8569.52,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-22.68493,0.0,-1.0
8682.44,BTC-27MAR20,1583060377632,open,3.62,1.4,3.516,3.7,3.60616714,0.0,3.0435,0.0,BTC-27MAR20-40000-P,8569.52,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-28.35616,0.0,-1.0
8942.4,BTC-26JUN20,1583060377632,open,2.6,0.0,2.509,2.6715,2.58396256,103.29,None,0.0,BTC-26JUN20-32000-P,8569.52,0.0,0.0,0.0,0.0,0.0,0.0,3.38962,-1.49779,-101.7804,1e-05,-0.97056
8682.44,BTC-27MAR20,1583060377632,open,3.16,0.1,3.0645,3.23,3.14555103,0.0,2.64,0.0,BTC-27MAR20-36000-P,8569.52,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-25.52055,0.0,-1.0
8942.4,BTC-26JUN20,1583060377634,open,2.15,0.0,2.0715,2.2175,2.13824688,98.41,None,0.0,BTC-26JUN20-28000-P,8569.52,0.0,0.0,0.0,0.0,0.0,0.0,4.20588,-1.77073,-88.76508,2e-05,-0.96174
8682.44,BTC-27MAR20,1583060377634,open,2.47,0.0,2.387,2.525,2.45457759,0.0,None,0.0,BTC-27MAR20-30000-P,8569.52,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-21.26712,0.0,-1.0
8682.39,BTC-27MAR20,1583060377636,open,1.77,0.0,1.7095,1.8215,1.76381242,0.0,None,0.0,BTC-27MAR20-24000-P,8569.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0137,0.0,-1.0
8682.44,BTC-27MAR20,1583060377669,open,0.25,0.0,0.238,0.2755,0.25552128,69.97,None,0.0,BTC-27MAR20-6500-C,8569.52,0.0,0.251,6.1,0.268,6.0,101.03,2.3752,-3.21139,4.27599,6e-05,0.95024
8682.52,BTC-27MAR20,1583060378639,open,3.62,1.4,3.518,3.7015,3.60702658,166.79,3.0435,0.0,BTC-27MAR20-40000-P,8569.5,0.0,0.0005,1.0,0.0,0.0,0.0,0.05204,-0.16773,-28.35262,0.0,-0.99935
8942.51,BTC-26JUN20,1583060378639,open,1.7,0.0,1.635,1.7655,1.69401983,93.54,None,0.0,BTC-26JUN20-24000-P,8569.5,0.0,0.0,0.0,0.0,0.0,0.0,5.60851,-2.24435,-75.57406,2e-05,-0.94525
8942.51,BTC-26JUN20,1583060378639,open,0.45,14.3,0.433,0.469,0.44913071,68.27,0.518,0.0,BTC-26JUN20-5000-C,8569.5,0.0,0.4405,0.1,0.0,0.0,0.0,4.77433,-1.39437,14.49265,3e-05,0.95526
8942.51,BTC-26JUN20,1583060378639,open,1.93,0.0,1.8535,1.9915,1.91643827,97.06,None,0.0,BTC-26JUN20-26000-P,8569.5,0.0,0.0,0.0,0.0,0.0,0.0,5.01723,-2.08327,-82.14766,2e-05,-0.95241
8682.52,BTC-27MAR20,1583060378639,open,2.7,0.0,2.6145,2.7615,2.68562465,143.42,None,0.0,BTC-27MAR20-32000-P,8569.5,0.0,0.0005,1.0,0.0,0.0,0.0,0.05083,-0.14087,-22.68142,0.0,-0.99937
8682.52,BTC-27MAR20,1583060378639,open,1.77,0.0,1.711,1.821,1.76432787,123.83,None,0.0,BTC-27MAR20-24000-P,8569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.13017,-0.31147,-17.00384,0.0,-0.99824
8682.5,BTC-27MAR20,1583060378640,open,3.16,0.1,3.066,3.2315,3.14632452,153.81,2.64,0.0,BTC-27MAR20-36000-P,8569.5,0.0,0.0005,1.0,0.0,0.0,0.0,0.04421,-0.13138,-25.51754,0.0,-0.99946
8682.5,BTC-27MAR20,1583060378640,open,2.93,0.0,2.84,2.9965,2.91597405,147.91,None,0.0,BTC-27MAR20-34000-P,8569.5,0.0,0.0005,1.0,0.0,0.0,0.0,0.04405,-0.12589,-24.09974,0.0,-0.99946
8942.51,BTC-26JUN20,1583060378641,open,2.15,0.0,2.0725,2.2175,2.13885693,99.75,None,0.0,BTC-26JUN20-28000-P,8569.5,0.0,0.0,0.0,0.0,0.0,0.0,4.44392,-1.89642,-88.70693,2e-05,-0.95906
8682.5,BTC-27MAR20,1583060378641,open,2.0,0.0,1.9365,2.056,1.99459546,124.02,None,0.0,BTC-27MAR20-26000-P,8569.5,0.0,0.001,1.0,0.0,0.0,0.0,0.06333,-0.15177,-18.427,0.0,-0.9992
8942.51,BTC-26JUN20,1583060378641,open,2.6,0.0,2.5105,2.671,2.5846619,105.17,None,0.0,BTC-26JUN20-32000-P,8569.5,0.0,0.0,0.0,0.0,0.0,0.0,3.68208,-1.65663,-101.71303,1e-05,-0.96746
8682.5,BTC-27MAR20,1583060378641,open,2.24,0.0,2.1625,2.291,2.2249188,127.11,None,0.0,BTC-27MAR20-28000-P,8569.5,0.0,0.0005,1.0,0.0,0.0,0.0,0.0411,-0.10095,-19.84649,0.0,-0.9995
8682.5,BTC-27MAR20,1583060378642,open,2.47,0.0,2.3885,2.526,2.45527784,135.91,None,0.0,BTC-27MAR20-30000-P,8569.5,0.0,0.0005,1.0,0.0,0.0,0.0,0.04759,-0.12498,-21.26383,0.0,-0.99941
8942.51,BTC-26JUN20,1583060378642,open,2.37,0.0,2.291,2.4435,2.3615093,102.17,None,0.0,BTC-26JUN20-30000-P,8569.5,0.0,0.0,0.0,0.0,0.0,0.0,3.96371,-1.73258,-95.23584,2e-05,-0.96441
8942.51,BTC-26JUN20,1583060378921,open,0.15,752.5,0.1105,0.193,0.14751217,64.05,0.148,0.0,BTC-26JUN20-9000-P,8569.5,63.6,0.1465,0.1,0.15,4.0,65.17,19.91936,-5.45846,-16.68111,0.00012,-0.43504
8942.07,BTC-26JUN20,1583060380332,open,0.04,756.6,0.017,0.071,0.03739104,73.89,0.036,0.0,BTC-26JUN20-14000-C,8568.93,72.99,0.036,50.8,0.039,32.3,74.92,13.90975,-4.39714,4.48576,7e-05,0.19406
8682.22,BTC-27MAR20,1583060380796,open,0.2,583.8,0.181,0.2235,0.20133272,64.18,0.21,0.0,BTC-27MAR20-7000-C,8568.93,39.85,0.1945,6.0,0.2175,6.0,93.4,3.72897,-4.62486,4.3667,0.00011,0.9108
8682.22,BTC-27MAR20,1583060380801,open,0.74,2.0,0.6945,0.7705,0.72957776,95.8,0.4565,0.0,BTC-27MAR20-15000-P,8568.93,0.0,0.0,0.0,0.0,0.0,0.0,1.20865,-2.23755,-10.51052,2e-05,-0.9781
8682.22,BTC-27MAR20,1583060380801,open,0.0,897.5,0.0005,0.0105,0.00071354,120.69,0.0005,0.0,BTC-27MAR20-20000-C,8568.93,116.26,0.0005,22.3,0.001,24.0,125.31,0.4744,-1.1064,0.0413,1e-05,0.00742
8942.23,BTC-26JUN20,1583060380801,open,0.01,626.2,0.0025,0.0345,0.01208528,90.03,0.0105,0.0,BTC-26JUN20-22000-C,8568.93,88.48,0.011,44.0,0.013,24.0,91.28,6.43265,-2.47758,1.52139,3e-05,0.06522
8942.23,BTC-26JUN20,1583060380804,open,0.61,12.5,0.556,0.6605,0.60296628,73.87,0.56,0.0,BTC-26JUN20-14000-P,8568.93,0.0,0.001,2.0,0.0,0.0,0.0,13.90615,-4.39475,-40.3446,7e-05,-0.80603
8682.22,BTC-27MAR20,1583060380804,open,0.0,527.6,0.0005,0.0105,4.554e-05,120.74,0.0005,0.0,BTC-27MAR20-26000-C,8568.93,0.0,0.0,0.0,0.001,25.0,157.63,0.04676,-0.10909,0.00326,0.0,0.00058
8682.22,BTC-27MAR20,1583060380804,open,0.31,32.7,0.2955,0.329,0.31120882,76.22,0.3165,0.0,BTC-27MAR20-6000-C,8568.93,0.0,0.2985,7.0,0.321,7.0,110.35,1.45367,-2.14111,4.07147,4e-05,0.97271
8682.22,BTC-27MAR20,1583060380804,open,0.62,69.6,0.5815,0.655,0.61541,91.62,0.59,0.0,BTC-27MAR20-14000-P,8568.93,0.0,0.004,0.1,0.0,0.0,0.0,1.70732,-3.02263,-9.73872,3e-05,-0.96687
8682.22,BTC-27MAR20,1583060380804,open,0.0,387.4,0.0005,0.0105,0.00092031,79.43,0.001,0.0,BTC-27MAR20-5500-P,8568.93,73.21,0.0005,68.0,0.0015,49.1,85.42,0.71016,-1.08999,-0.07813,2e-05,-0.01177
8942.23,BTC-26JUN20,1583060380806,open,0.01,937.4,0.0005,0.0285,0.0089414,97.0,0.0075,0.0,BTC-26JUN20-26000-C,8568.93,95.26,0.008,44.0,0.01,40.0,98.82,5.0048,-2.07679,1.10259,2e-05,0.04745
8682.22,BTC-27MAR20,1583060380806,open,0.28,279.1,0.246,0.31,0.27559241,67.04,0.2605,0.0,BTC-27MAR20-11000-P,8568.93,0.0,0.2275,1.1,0.0,0.0,0.0,4.29419,-5.56283,-7.18542,0.00012,-0.89185
8682.22,BTC-27MAR20,1583060380825,open,0.0,1091.7,0.0005,0.015,0.00394958,84.43,0.003,0.0,BTC-27MAR20-13000-C,8568.93,82.62,0.0035,24.0,0.0045,49.0,86.48,2.2361,-3.64808,0.25974,5e-05,0.04615
8942.23,BTC-26JUN20,1583060380825,open,0.01,405.9,0.0005,0.024,0.00670522,102.08,0.0075,0.0,BTC-26JUN20-30000-C,8568.93,100.43,0.006,20.0,0.0075,24.0,103.82,3.94798,-1.72416,0.82207,2e-05,0.03542
8682.22,BTC-27MAR20,1583060380836,open,0.0,556.6,0.0005,0.014,0.00402125,69.46,0.0045,0.0,BTC-27MAR20-6500-P,8568.93,67.45,0.0035,54.0,0.0045,32.1,71.19,2.33375,-3.13226,-0.32437,6e-05,-0.04868
8942.23,BTC-26JUN20,1583060380836,open,0.06,576.1,0.0335,0.1,0.06110075,70.42,0.0595,0.0,BTC-26JUN20-12000-C,8568.93,69.85,0.06,4.0,0.0625,30.3,71.13,17.4588,-5.25961,6.697,0.0001,0.29499
8682.22,BTC-27MAR20,1583060380836,open,0.0,329.6,0.0005,0.0105,0.00011203,120.72,0.0005,0.0,BTC-27MAR20-24000-C,8568.93,0.0,0.0,0.0,0.001,25.0,147.93,0.10161,-0.23703,0.00754,0.0,0.00134
8942.23,BTC-26JUN20,1583060380838,open,0.02,642.7,0.009,0.041,0.02069015,64.63,0.0225,0.0,BTC-26JUN20-6000-P,8568.93,63.43,0.0195,58.0,0.022,24.0,65.92,8.96656,-2.479,-3.49393,5e-05,-0.10133
8682.22,BTC-27MAR20,1583060380838,open,0.54,53.6,0.5295,0.549,0.53932897,93.11,0.5975,0.0,BTC-27MAR20-4000-C,8568.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0469,-0.08439,2.83182,0.0,0.99942
8682.22,BTC-27MAR20,1583060380838,open,0.0,926.7,0.0005,0.0105,0.00089754,110.46,0.001,0.0,BTC-27MAR20-18000-C,8568.93,103.55,0.0005,86.4,0.0015,24.0,117.57,0.60815,-1.29812,0.05511,1e-05,0.00985
8682.22,BTC-27MAR20,1583060380840,open,0.42,35.7,0.4125,0.4385,0.42484895,91.4,0.4975,0.0,BTC-27MAR20-5000-C,8568.93,0.0,0.0,0.0,0.0,0.0,0.0,0.53104,-0.9379,3.48804,1e-05,0.99156
8682.22,BTC-27MAR20,1583060380840,open,0.0,37.2,0.0005,0.0105,0.00018139,91.26,0.0005,0.0,BTC-27MAR20-4500-P,8568.93,0.0,0.0,0.0,0.001,44.1,111.57,0.16992,-0.29964,-0.01561,0.0,-0.00235
8942.23,BTC-26JUN20,1583060380852,open,0.02,608.6,0.006,0.0455,0.01881266,82.22,0.018,0.0,BTC-26JUN20-18000-C,8568.93,80.89,0.0175,24.0,0.02,44.0,83.38,9.00046,-3.16585,2.3779,4e-05,0.10186
8682.22,BTC-27MAR20,1583060380854,open,0.0,898.4,0.0005,0.0105,1.7e-07,121.93,0.0005,0.0,BTC-27MAR20-40000-C,8568.93,0.0,0.0,0.0,0.0005,0.1,194.77,0.0003,-0.00072,2e-05,0.0,0.0
8942.23,BTC-26JUN20,1583060380854,open,0.1,935.9,0.071,0.1465,0.10451406,65.95,0.1045,0.0,BTC-26JUN20-10000-C,8568.93,65.49,0.1035,16.9,0.106,0.1,66.61,20.05841,-5.65884,10.03584,0.00012,0.45501
8942.23,BTC-26JUN20,1583060380854,open,0.02,542.5,0.01,0.0555,0.02564757,78.18,0.027,0.0,BTC-26JUN20-16000-C,8568.93,77.25,0.0245,24.0,0.027,58.0,79.26,11.09715,-3.71153,3.18817,6e-05,0.13699
8682.22,BTC-27MAR20,1583060380854,open,0.0,267.1,0.0005,0.0105,3.53e-06,121.03,0.0005,0.0,BTC-27MAR20-32000-C,8568.93,0.0,0.0,0.0,0.0005,2.3,170.32,0.00483,-0.0113,0.00029,0.0,5e-05
8682.22,BTC-27MAR20,1583060380854,open,0.0,871.8,0.0005,0.0115,0.00194286,96.05,0.0015,0.0,BTC-27MAR20-15000-C,8568.93,92.63,0.0015,49.3,0.0025,24.0,99.68,1.22263,-2.26914,0.12469,2e-05,0.0222
8942.23,BTC-26JUN20,1583060380854,open,0.01,2552.7,0.0005,0.023,0.00620422,105.06,0.0065,0.0,BTC-26JUN20-32000-C,8568.93,103.28,0.0055,219.9,0.007,41.0,106.93,3.66505,-1.64732,0.74877,1e-05,0.03235
8942.23,BTC-26JUN20,1583060380856,open,0.01,1315.4,0.0045,0.039,0.01473756,86.22,0.016,0.0,BTC-26JUN20-20000-C,8568.93,84.72,0.0135,24.0,0.016,44.0,87.69,7.51499,-2.7721,1.8656,3e-05,0.07989
8682.22,BTC-27MAR20,1583060380861,open,0.37,22.4,0.354,0.382,0.36745418,79.58,0.4285,0.0,BTC-27MAR20-5500-C,8568.93,0.0,0.0,0.0,0.0,0.0,0.0,0.71644,-1.10173,3.82003,2e-05,0.98811
8682.22,BTC-27MAR20,1583060380861,open,0.15,10.3,0.128,0.1755,0.15014293,59.27,0.174,0.0,BTC-27MAR20-7500-C,8568.93,41.26,0.1405,6.0,0.1715,6.0,88.23,5.55783,-6.36595,4.26373,0.00018,0.84288
8682.22,BTC-27MAR20,1583060380864,open,0.0,2235.3,0.0005,0.0125,0.00295076,91.78,0.0025,0.0,BTC-27MAR20-14000-C,8568.93,89.38,0.0025,175.3,0.0035,49.0,94.41,1.71873,-3.04813,0.1874,4e-05,0.0334
8682.22,BTC-27MAR20,1583060380864,open,0.03,1697.6,0.0135,0.053,0.02668938,56.59,0.0255,0.0,BTC-27MAR20-8000-P,8568.93,55.23,0.0255,23.2,0.0275,23.0,57.51,7.61679,-8.32904,-1.81457,0.00025,-0.26813
8942.23,BTC-26JUN20,1583060380864,open,0.09,492.0,0.0595,0.129,0.0898383,64.05,0.0875,0.0,BTC-26JUN20-8000-P,8568.93,62.38,0.0865,16.6,0.089,4.0,63.63,17.91705,-4.90923,-11.52385,0.00011,-0.31262
8682.22,BTC-27MAR20,1583060380864,open,0.01,1610.0,0.0005,0.0205,0.00756234,64.15,0.008,0.0,BTC-27MAR20-7000-P,8568.93,62.81,0.007,24.2,0.008,65.0,65.15,3.72559,-4.61802,-0.59487,0.00011,-0.08909
8942.23,BTC-26JUN20,1583060380864,open,0.26,126.5,0.2355,0.2985,0.26451121,64.06,0.285,0.0,BTC-26JUN20-7000-C,8568.93,61.14,0.26,1.0,0.2905,7.0,80.0,13.98502,-3.83248,15.45378,9e-05,0.80422
8682.22,BTC-27MAR20,1583060380864,open,0.0,707.3,0.0005,0.0105,0.00072725,91.21,0.001,0.0,BTC-27MAR20-5000-P,8568.93,86.97,0.0005,3.0,0.001,49.1,95.25,0.52554,-0.92629,-0.0558,1e-05,-0.00834
8682.22,BTC-27MAR20,1583060380864,open,0.0,1389.6,0.0005,0.0105,3.161e-05,91.27,0.0005,0.0,BTC-27MAR20-4000-P,8568.93,0.0,0.0,0.0,0.0005,9.9,118.9,0.03845,-0.06782,-0.00306,0.0,-0.00047
8682.22,BTC-27MAR20,1583060380864,open,0.08,1131.6,0.058,0.1165,0.08132427,56.73,0.0735,0.0,BTC-27MAR20-9000-P,8568.93,55.46,0.08,3.0,0.0825,0.1,57.85,9.10126,-9.9765,-3.9752,0.0003,-0.56454
